"Date","Asset","Return"
2014-12-31,"BGF World Gold X2",0.0457177
2014-12-31,"BGF World Gold D4",0.04113
2014-12-31,"BGF World Gold I2",0.0455602
2014-12-31,"BGF World Gold D2 SGD Hedged",0.0448398
2014-12-31,"BGF Swiss Small & MidCap Opps A2",0.00144046
2014-12-31,"BGF World Gold D2",0.0453435
2014-12-31,"BGF World Gold A4",0.0453894
2014-12-31,"BSF European Unconstrained Eq I2 PF EUR",-0.00251288
2014-12-31,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.0010619
2014-12-31,"Danske Invest Danm In x OMXC20 DKK Wd",0.00206127
2014-12-31,"Danske Inv Euro IG CB Rst DKK Wd",0.000305998
2014-12-31,"Danske Invest Euro IG Obl KL DKK Wdh",0.000430979
2014-12-31,"Danske Invest US High Yield Bonds KL",0.000430979
2014-12-31,"Danske Invest Kommuner 4 KL",0.000426871
2014-12-31,"Danske Invest Danm In ex OMXC20 DKK d",0.00206127
2014-12-31,"Danske Inv EuroIG CorpBds Re KL DKKd",0.000305998
2014-12-31,"Danske Invest Gl VO KL DKK W d h",0.000359514
2014-12-31,"Danske Invest Teknologi Indeks KL",0.000165726
2014-12-31,"Danske Invest Euro IG Corp Bd I",0.00292524
2014-12-31,"Wealth Invest HP Engros Korte Danske Obl",0.00123679
2014-12-31,"Gudme Raaschou European High Yield",0.00290511
2014-12-31,"Jyske Invest Højt Ratede Vrk.obl KL",0.000899243
2014-12-31,"Maj Invest Danske Obligationer",0.00110846
2014-12-31,"Maj Invest Vækstaktier",0.00810809
2014-12-31,"Nordea Invest Engros Corporate Bonds",0.00264501
2014-12-31,"Nordea Invest Danske Aktier Fokus KL 1",0.00173295
2014-12-31,"Nordea Invest Euro High Yield Bnd KL 1",0.00152486
2014-12-31,"Nordea Invest Korte Obl Lagerbe KL 1",0.000581813
2014-12-31,"Nykredit Alpha Mira",-0.020547
2014-12-31,"Nykredit Invest Engros DK Fokusaktier KL",0.00300464
2014-12-31,"Nykredit Invest Ansvarlige Kreditobl.",0.00216029
2014-12-31,"Wealth Invest HP Invest Korte Danske Obl",0.00123679
2014-12-31,"iShares Gold Producers ETF USD Acc",0.0500037
2014-12-31,"Nordea Invest Danske Aktier Fokus KL 2",0.00173295
2014-12-31,"Nordea Invest Korte Obli Lagerbe KL 2",0.000581813
2014-12-31,"Nordea Invest Euro High Yield Bonds KL 2",0.00152486
2015-01-07,"BankInvest Korte Danske Obligationer W",0.000603935
2015-01-07,"BankInvest Korte Danske Obligationer A",0.000603935
2015-01-07,"BGF Swiss Small & MidCap Opps D2",-0.000414684
2015-01-07,"BGF World Gold A2 HKD Hedged",0.0835643
2015-01-07,"BGF World Gold A2",0.0845382
2015-01-07,"BGF World Gold X2",0.0851431
2015-01-07,"BGF World Gold D4",0.0860579
2015-01-07,"BGF World Gold I2",0.0847043
2015-01-07,"BGF World Gold D2 SGD Hedged",0.073458
2015-01-07,"BGF Swiss Small & MidCap Opps A2",-0.000563956
2015-01-07,"BGF World Gold D2",0.0848837
2015-01-07,"BGF World Gold A4",0.0845382
2015-01-07,"BSF European Unconstrained Eq I2 PF EUR",0.00578344
2015-01-07,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.000411432
2015-01-07,"Danske Invest Danm In x OMXC20 DKK Wd",0.00410938
2015-01-07,"Danske Inv Euro IG CB Rst DKK Wd",0.00336999
2015-01-07,"Danske Invest Euro IG Obl KL DKK Wdh",0.00329801
2015-01-07,"Danske Invest US High Yield Bonds KL",0.00329801
2015-01-07,"Danske Invest Kommuner 4 KL",0.000432051
2015-01-07,"Danske Invest Danm In ex OMXC20 DKK d",0.00410938
2015-01-07,"Danske Inv EuroIG CorpBds Re KL DKKd",0.00336999
2015-01-07,"Danske Invest Gl VO KL DKK W d h",0.00329681
2015-01-07,"Danske Invest Euro IG Corp Bd I",0.00174464
2015-01-07,"Wealth Invest HP Engros Korte Danske Obl",0.000240598
2015-01-07,"Gudme Raaschou European High Yield",-0.00142423
2015-01-07,"Jyske Invest Højt Ratede Vrk.obl KL",0.00353738
2015-01-07,"Maj Invest Danske Obligationer",0.00101356
2015-01-07,"Maj Invest Vækstaktier",0.0208957
2015-01-07,"Nordea Invest Engros Corporate Bonds",0.00206606
2015-01-07,"Nordea Invest Danske Aktier Fokus KL 1",-0.00559228
2015-01-07,"Nordea Invest Euro High Yield Bnd KL 1",0.0007345
2015-01-07,"Nordea Invest Korte Obl Lagerbe KL 1",0.00097833
2015-01-07,"Nykredit Invest Engros DK Fokusaktier KL",0.00184112
2015-01-07,"Nykredit Invest Ansvarlige Kreditobl.",0.00137117
2015-01-07,"Wealth Invest HP Invest Korte Danske Obl",0.000240597
2015-01-07,"iShares Gold Producers ETF USD Acc",0.10624
2015-01-07,"Nordea Invest Danske Aktier Fokus KL 2",-0.00559228
2015-01-07,"Nordea Invest Korte Obli Lagerbe KL 2",0.00097833
2015-01-07,"Nordea Invest Euro High Yield Bonds KL 2",0.0007345
2015-01-14,"BankInvest Korte Danske Obligationer W",-0.000219058
2015-01-14,"BankInvest Korte Danske Obligationer A",-0.000219058
2015-01-14,"BGF Swiss Small & MidCap Opps D2",0.0250066
2015-01-14,"BGF World Gold A2 HKD Hedged",0.0162979
2015-01-14,"BGF World Gold A2",0.0165935
2015-01-14,"BGF World Gold X2",0.0169408
2015-01-14,"BGF World Gold D4",0.0177551
2015-01-14,"BGF World Gold I2",0.0165508
2015-01-14,"BGF World Gold D2 SGD Hedged",0.0229196
2015-01-14,"BGF Swiss Small & MidCap Opps A2",0.0248601
2015-01-14,"BGF World Gold D2",0.0166534
2015-01-14,"BGF World Gold A4",0.0165935
2015-01-14,"BSF European Unconstrained Eq I2 PF EUR",0.0120721
2015-01-14,"Danske Invest Alm Bol ML Obl Kl DKK W d",-9.81065e-05
2015-01-14,"Danske Invest Danm In x OMXC20 DKK Wd",0.00888664
2015-01-14,"Danske Inv Euro IG CB Rst DKK Wd",0.00165685
2015-01-14,"Danske Invest Euro IG Obl KL DKK Wdh",0.00181698
2015-01-14,"Danske Invest US High Yield Bonds KL",0.00181698
2015-01-14,"Danske Invest Kommuner 4 KL",0.000190749
2015-01-14,"Danske Invest Danm In ex OMXC20 DKK d",0.00888664
2015-01-14,"Danske Inv EuroIG CorpBds Re KL DKKd",0.00165685
2015-01-14,"Danske Invest Gl VO KL DKK W d h",0.00177537
2015-01-14,"Danske Invest Euro IG Corp Bd I",0.000658867
2015-01-14,"Wealth Invest HP Engros Korte Danske Obl",-0.000338515
2015-01-14,"Gudme Raaschou European High Yield",0.00270337
2015-01-14,"Jyske Invest Højt Ratede Vrk.obl KL",0.00242676
2015-01-14,"Maj Invest Danske Obligationer",-0.000577812
2015-01-14,"Maj Invest Vækstaktier",0.00876264
2015-01-14,"Nordea Invest Engros Corporate Bonds",0.00140832
2015-01-14,"Nordea Invest Danske Aktier Fokus KL 1",0.00816212
2015-01-14,"Nordea Invest Euro High Yield Bnd KL 1",0.0026891
2015-01-14,"Nordea Invest Korte Obl Lagerbe KL 1",-0.000415541
2015-01-14,"Nykredit Alpha Mira",-0.0194179
2015-01-14,"Nykredit Invest Engros DK Fokusaktier KL",0.000380314
2015-01-14,"Nykredit Invest Ansvarlige Kreditobl.",0.000880493
2015-01-14,"Wealth Invest HP Invest Korte Danske Obl",-0.000338515
2015-01-14,"iShares Gold Producers ETF USD Acc",0.00447805
2015-01-14,"Nordea Invest Danske Aktier Fokus KL 2",0.00816212
2015-01-14,"Nordea Invest Korte Obli Lagerbe KL 2",-0.000415541
2015-01-14,"Nordea Invest Euro High Yield Bonds KL 2",0.0026891
2015-01-21,"BankInvest Korte Danske Obligationer W",0.00175285
2015-01-21,"BankInvest Korte Danske Obligationer A",0.00175285
2015-01-21,"BGF Swiss Small & MidCap Opps D2",0.0411577
2015-01-21,"BGF World Gold A2 HKD Hedged",0.0889595
2015-01-21,"BGF World Gold A2",0.0878906
2015-01-21,"BGF World Gold X2",0.0884241
2015-01-21,"BGF World Gold D4",0.0831988
2015-01-21,"BGF World Gold I2",0.088355
2015-01-21,"BGF World Gold D2 SGD Hedged",0.0884241
2015-01-21,"BGF Swiss Small & MidCap Opps A2",0.0410067
2015-01-21,"BGF World Gold D2",0.0882477
2015-01-21,"BGF World Gold A4",0.0878906
2015-01-21,"BSF European Unconstrained Eq I2 PF EUR",0.0202605
2015-01-21,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.00156986
2015-01-21,"Danske Invest Danm In x OMXC20 DKK Wd",0.0214838
2015-01-21,"Danske Inv Euro IG CB Rst DKK Wd",-0.000534788
2015-01-21,"Danske Invest Euro IG Obl KL DKK Wdh",-0.000577082
2015-01-21,"Danske Invest US High Yield Bonds KL",-0.000577082
2015-01-21,"Danske Invest Kommuner 4 KL",0.00228855
2015-01-21,"Danske Invest Danm In ex OMXC20 DKK d",0.0214838
2015-01-21,"Danske Inv EuroIG CorpBds Re KL DKKd",-0.000534788
2015-01-21,"Danske Invest Gl VO KL DKK W d h",-0.00018655
2015-01-21,"Danske Invest Euro IG Corp Bd I",0.001127
2015-01-21,"Wealth Invest HP Engros Korte Danske Obl",0.000423197
2015-01-21,"Gudme Raaschou European High Yield",0.00236928
2015-01-21,"Jyske Invest Højt Ratede Vrk.obl KL",0.00190213
2015-01-21,"Maj Invest Danske Obligationer",0.00173444
2015-01-21,"Maj Invest Vækstaktier",0.0296158
2015-01-21,"Nordea Invest Engros Corporate Bonds",0.000562535
2015-01-21,"Nordea Invest Danske Aktier Fokus KL 1",0.0282524
2015-01-21,"Nordea Invest Euro High Yield Bnd KL 1",-0.000951639
2015-01-21,"Nordea Invest Korte Obl Lagerbe KL 1",0.00155893
2015-01-21,"Nykredit Alpha Mira",0.000432503
2015-01-21,"Nykredit Invest Engros DK Fokusaktier KL",0.0010319
2015-01-21,"Nykredit Invest Ansvarlige Kreditobl.",0.000559821
2015-01-21,"Wealth Invest HP Invest Korte Danske Obl",0.000423198
2015-01-21,"iShares Gold Producers ETF USD Acc",0.149629
2015-01-21,"Nordea Invest Danske Aktier Fokus KL 2",0.0282524
2015-01-21,"Nordea Invest Korte Obli Lagerbe KL 2",0.00155893
2015-01-21,"Nordea Invest Euro High Yield Bonds KL 2",-0.000951639
2015-01-28,"BankInvest Korte Danske Obligationer W",0.00131234
2015-01-28,"BankInvest Korte Danske Obligationer A",0.00131234
2015-01-28,"BGF Swiss Small & MidCap Opps D2",0.00360769
2015-01-28,"BGF World Gold A2 HKD Hedged",0.0173584
2015-01-28,"BGF World Gold A2",0.0164281
2015-01-28,"BGF World Gold X2",0.0168707
2015-01-28,"BGF World Gold D4",0.0242563
2015-01-28,"BGF World Gold I2",0.0167446
2015-01-28,"BGF World Gold D2 SGD Hedged",0.000760576
2015-01-28,"BGF Swiss Small & MidCap Opps A2",0.0034789
2015-01-28,"BGF World Gold D2",0.0165112
2015-01-28,"BGF World Gold A4",0.0164281
2015-01-28,"BSF European Unconstrained Eq I2 PF EUR",0.0227388
2015-01-28,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.00127351
2015-01-28,"Danske Invest Danm In x OMXC20 DKK Wd",0.0196999
2015-01-28,"Danske Inv Euro IG CB Rst DKK Wd",0.00607661
2015-01-28,"Danske Invest Euro IG Obl KL DKK Wdh",0.00626908
2015-01-28,"Danske Invest US High Yield Bonds KL",0.00626908
2015-01-28,"Danske Invest Kommuner 4 KL",0.000761107
2015-01-28,"Danske Invest Danm In ex OMXC20 DKK d",0.0196999
2015-01-28,"Danske Inv EuroIG CorpBds Re KL DKKd",0.00607661
2015-01-28,"Danske Invest Gl VO KL DKK W d h",0.00662375
2015-01-28,"Danske Invest Euro IG Corp Bd I",0.00513573
2015-01-28,"Wealth Invest HP Engros Korte Danske Obl",0.00161477
2015-01-28,"Gudme Raaschou European High Yield",0.00741707
2015-01-28,"Jyske Invest Højt Ratede Vrk.obl KL",0.00535036
2015-01-28,"Maj Invest Danske Obligationer",0.00182763
2015-01-28,"Maj Invest Vækstaktier",0.00730423
2015-01-28,"Nordea Invest Engros Corporate Bonds",0.00655922
2015-01-28,"Nordea Invest Danske Aktier Fokus KL 1",0.0295395
2015-01-28,"Nordea Invest Euro High Yield Bnd KL 1",0.00484932
2015-01-28,"Nordea Invest Korte Obl Lagerbe KL 1",0.0018678
2015-01-28,"Nykredit Alpha Mira",-0.00545798
2015-01-28,"Nykredit Invest Engros DK Fokusaktier KL",0.00505641
2015-01-28,"Nykredit Invest Ansvarlige Kreditobl.",0.00463592
2015-01-28,"Wealth Invest HP Invest Korte Danske Obl",0.00161477
2015-01-28,"iShares Gold Producers ETF USD Acc",-0.000201517
2015-01-28,"Nordea Invest Danske Aktier Fokus KL 2",0.0295395
2015-01-28,"Nordea Invest Korte Obli Lagerbe KL 2",0.0018678
2015-01-28,"Nordea Invest Euro High Yield Bonds KL 2",0.00484932
2015-02-04,"BankInvest Korte Danske Obligationer W",0.00294889
2015-02-04,"BankInvest Korte Danske Obligationer A",0.00294889
2015-02-04,"BGF Swiss Small & MidCap Opps D2",0.00633806
2015-02-04,"BGF World Gold A2 HKD Hedged",-0.033228
2015-02-04,"BGF World Gold A2",-0.0326255
2015-02-04,"BGF World Gold X2",-0.0322823
2015-02-04,"BGF World Gold D4",-0.0334535
2015-02-04,"BGF World Gold I2",-0.0326828
2015-02-04,"BGF World Gold D2 SGD Hedged",-0.02769
2015-02-04,"BGF Swiss Small & MidCap Opps A2",0.00623202
2015-02-04,"BGF World Gold D2",-0.0326009
2015-02-04,"BGF World Gold A4",-0.0326255
2015-02-04,"BSF European Unconstrained Eq I2 PF EUR",-0.00153965
2015-02-04,"Danske Invest Alm Bol ML Obl Kl DKK W d",0.00234811
2015-02-04,"Danske Invest Danm In x OMXC20 DKK Wd",0.00811275
2015-02-04,"Danske Inv Euro IG CB Rst DKK Wd",0.00168726
2015-02-04,"Danske Invest Euro IG Obl KL DKK Wdh",0.00147553
2015-02-04,"Danske Invest US High Yield Bonds KL",0.00147553
2015-02-04,"Danske Invest Kommuner 4 KL",0.000570396
2015-02-04,"Danske Invest Danm In ex OMXC20 DKK d",0.00811275
2015-02-04,"Danske Inv EuroIG CorpBds Re KL DKKd",0.00168726
2015-02-04,"Danske Invest Gl VO KL DKK W d h",0.00111214
2015-02-04,"Danske Invest Teknologi Indeks KL",0.00261338
2015-02-04,"Danske Invest Euro IG Corp Bd I",0.00240955
2015-02-04,"Wealth Invest HP Engros Korte Danske Obl",0.00185104
2015-02-04,"Gudme Raaschou European High Yield",0.00177994
2015-02-04,"Jyske Invest Højt Ratede Vrk.obl KL",0.00291845
2015-02-04,"Maj Invest Danske Obligationer",0.00278445
2015-02-04,"Maj Invest Vækstaktier",-0.00893761
2015-02-04,"Nordea Invest Engros Corporate Bonds",0.00204804
2015-02-04,"Nordea Invest Danske Aktier Fokus KL 1",0.00168776
2015-02-04,"Nordea Invest Euro High Yield Bnd KL 1",0.0037918
2015-02-04,"Nordea Invest Korte Obl Lagerbe KL 1",0.00207147
2015-02-04,"Nykredit Alpha Mira",-0.00450989
2015-02-04,"Nykredit Invest Engros DK Fokusaktier KL",0.00297074
2015-02-04,"Nykredit Invest Ansvarlige Kreditobl.",0.00270507
2015-02-04,"Wealth Invest HP Invest Korte Danske Obl",0.00185104
2015-02-04,"iShares Gold Producers ETF USD Acc",-0.00278777
2015-02-04,"Nordea Invest Danske Aktier Fokus KL 2",0.00168776
2015-02-04,"Nordea Invest Korte Obli Lagerbe KL 2",0.00207147
2015-02-04,"Nordea Invest Euro High Yield Bonds KL 2",0.0037918
2015-02-11,"BankInvest Korte Danske Obligationer W",0.000762278
2015-02-11,"BankInvest Korte Danske Obligationer A",0.000762278
2015-02-11,"BGF Swiss Small & MidCap Opps D2",0.0139312
2015-02-11,"BGF World Gold A2 HKD Hedged",-0.040314
2015-02-11,"BGF World Gold A2",-0.0397696
2015-02-11,"BGF World Gold X2",-0.0394474
2015-02-11,"BGF World Gold D4",-0.0406756
2015-02-11,"BGF World Gold I2",-0.0393301
2015-02-11,"BGF World Gold D2 SGD Hedged",-0.0504558
2015-02-11,"BGF Swiss Small & MidCap Opps A2",0.0137279
2015-02-11,"BGF World Gold D2",-0.0395431
2015-02-11,"BGF World Gold A4",-0.0397696
2015-02-11,"BSF European Unconstrained Eq I2 PF EUR",0.0125748
2015-02-11,"Danske Invest Alm Bol ML Obl Kl DKK W d",-0.000390434
2015-02-11,"Danske Invest Danm In x OMXC20 DKK Wd",-0.00381914
2015-02-11,"Danske Inv Euro IG CB Rst DKK Wd",0.00225755
2015-02-11,"Danske Invest Euro IG Obl KL DKK Wdh",0.00229189
2015-02-11,"Danske Invest US High Yield Bonds KL",0.00229189
2015-02-11,"Danske Invest Kommuner 4 KL",0.00104513
2015-02-11,"Danske Invest Danm In ex OMXC20 DKK d",-0.00381914
2015-02-11,"Danske Inv EuroIG CorpBds Re KL DKKd",0.00225755
2015-02-11,"Danske Invest Gl VO KL DKK W d h",0.00212924
2015-02-11,"Danske Invest Euro IG Corp Bd I",0.001929
2015-02-11,"Wealth Invest HP Engros Korte Danske Obl",-0.000261351
2015-02-11,"Gudme Raaschou European High Yield",0.00177677
2015-02-11,"Jyske Invest Højt Ratede Vrk.obl KL",0.00222527
2015-02-11,"Maj Invest Danske Obligationer",0.000478744
2015-02-11,"Maj Invest Vækstaktier",-0.00374341
2015-02-11,"Nordea Invest Engros Corporate Bonds",-0.00111483
2015-02-11,"Nordea Invest Danske Aktier Fokus KL 1",-0.0048968
2015-02-11,"Nordea Invest Euro High Yield Bnd KL 1",-8.58516e-05
2015-02-11,"Nordea Invest Korte Obl Lagerbe KL 1",0.000930233
2015-02-11,"Nykredit Alpha Mira",0.000436657
2015-02-11,"Nykredit Invest Engros DK Fokusaktier KL",0.000916183
2015-02-11,"Nykredit Invest Ansvarlige Kreditobl.",0.00119019
2015-02-11,"Wealth Invest HP Invest Korte Danske Obl",-0.000261351
2015-02-11,"iShares Gold Producers ETF USD Acc",-0.0513267
2015-02-11,"Nordea Invest Danske Aktier Fokus KL 2",-0.0048968
2015-02-11,"Nordea Invest Korte Obli Lagerbe KL 2",0.000930233
2015-02-11,"Nordea Invest Euro High Yield Bonds KL 2",-8.58516e-05
2015-02-18,"BankInvest Korte Danske Obligationer W",-0.000652884
2015-02-18,"BankInvest Korte Danske Obligationer A",-0.000652884
2015-02-18,"BGF Swiss Small & MidCap Opps D2",0.00906364
2015-02-18,"BGF World Gold A2 HKD Hedged",-0.00737451
2015-02-18,"BGF World Gold A2",-0.0072415
2015-02-18,"BGF World Gold X2",-0.00687373
2015-02-18,"BGF World Gold D4",-0.00753429
2015-02-18,"BGF World Gold I2",-0.00712846
2015-02-18,"BGF World Gold D2 SGD Hedged",-0.00562341
2015-02-18,"BGF Swiss Small & MidCap Opps A2",0.0089393
2015-02-18,"BGF World Gold D2",-0.00709449
2015-02-18,"BGF World Gold A4",-0.0072415
2015-02-18,"BSF European Unconstrained Eq I2 PF EUR",0.0257196
2015-02-18,"Danske Invest Alm Bol ML Obl Kl DKK W d",-0.000781174
2015-02-18,"Danske Invest Danm In x OMXC20 DKK Wd",0.0300541
2015-02-18,"Danske Inv Euro IG CB Rst DKK Wd",7.69986e-05
2015-02-18,"Danske Invest Euro IG Obl KL DKK Wdh",0.000326664
2015-02-18,"Danske Invest US High Yield Bonds KL",0.000326664
2015-02-18,"Danske Invest Kommuner 4 KL",-0.000189825
2015-02-18,"Danske Invest Danm In ex OMXC20 DKK d",0.0300541
2015-02-18,"Danske Inv EuroIG CorpBds Re KL DKKd",7.69986e-05
2015-02-18,"Danske Invest Gl VO KL DKK W d h",0.000554273
2015-02-18,"Danske Invest Euro IG Corp Bd I",0.00352873
2015-02-18,"Wealth Invest HP Engros Korte Danske Obl",0.00120052
2015-02-18,"Gudme Raaschou European High Yield",0.00282167
2015-02-18,"Jyske Invest Højt Ratede Vrk.obl KL",0.00102477
2015-02-18,"Maj Invest Danske Obligationer",0.000478515
2015-02-18,"Maj Invest Vækstaktier",-0.0039852
2015-02-18,"Nordea Invest Engros Corporate Bonds",0.00418527
2015-02-18,"Nordea Invest Danske Aktier Fokus KL 1",0.0498439
2015-02-18,"Nordea Invest Euro High Yield Bnd KL 1",0.00609599
2015-02-18,"Nordea Invest Korte Obl Lagerbe KL 1",0.000103263
2015-02-18,"Nykredit Alpha Mira",-0.00976594
2015-02-18,"Nykredit Invest Engros DK Fokusaktier KL",0.00133885
2015-02-18,"Nykredit Invest Ansvarlige Kreditobl.",0.000951022
2015-02-18,"Wealth Invest HP Invest Korte Danske Obl",0.00120052
2015-02-18,"iShares Gold Producers ETF USD Acc",0.00501177
2015-02-18,"Nordea Invest Danske Aktier Fokus KL 2",0.0498439
2015-02-18,"Nordea Invest Korte Obli Lagerbe KL 2",0.000103263
2015-02-18,"Nordea Invest Euro High Yield Bonds KL 2",0.00609599
2015-02-25,"BankInvest Korte Danske Obligationer W",-0.00326655
2015-02-25,"BankInvest Korte Danske Obligationer A",-0.00326655
2015-02-25,"BGF Swiss Small & MidCap Opps D2",0.0230854
2015-02-25,"BGF World Gold A2 HKD Hedged",0.00951286
2015-02-25,"BGF World Gold A2",0.0103651
2015-02-25,"BGF World Gold X2",0.0105176
2015-02-25,"BGF World Gold D4",0.0108151
2015-02-25,"BGF World Gold I2",0.010382
2015-02-25,"BGF World Gold D2 SGD Hedged",0.0138405
2015-02-25,"BGF Swiss Small & MidCap Opps A2",0.0229477
2015-02-25,"BGF World Gold D2",0.0102731
2015-02-25,"BGF World Gold A4",0.0103651
2015-02-25,"BSF European Unconstrained Eq I2 PF EUR",0.0190711
2015-02-25,"Danske Invest Alm Bol ML Obl Kl DKK W d",-0.000684061
2015-02-25,"Danske Invest Danm In x OMXC20 DKK Wd",0.0146883
2015-02-25,"Danske Inv Euro IG CB Rst DKK Wd",0.00346159
2015-02-25,"Danske Invest Euro IG Obl KL DKK Wdh",0.00342885
2015-02-25,"Danske Invest US High Yield Bonds KL",0.00342885
2015-02-25,"Danske Invest Kommuner 4 KL",-0.00142396
2015-02-25,"Danske Invest Danm In ex OMXC20 DKK d",0.0146883
2015-02-25,"Danske Inv EuroIG CorpBds Re KL DKKd",0.00346159
2015-02-25,"Danske Invest Gl VO KL DKK W d h",0.00350845
2015-02-25,"Danske Invest Euro IG Corp Bd I",0.00422487
2015-02-25,"Wealth Invest HP Engros Korte Danske Obl",-0.00253587
2015-02-25,"Gudme Raaschou European High Yield",0.00892355
2015-02-25,"Jyske Invest Højt Ratede Vrk.obl KL",0.00255929
2015-02-25,"Maj Invest Danske Obligationer",-0.00229577
2015-02-25,"Maj Invest Vækstaktier",0.000228637
2015-02-25,"Nordea Invest Engros Corporate Bonds",0.00129666
2015-02-25,"Nordea Invest Danske Aktier Fokus KL 1",0.0376997
2015-02-25,"Nordea Invest Euro High Yield Bnd KL 1",0.00187745
2015-02-25,"Nordea Invest Korte Obl Lagerbe KL 1",-0.00154879
2015-02-25,"Nykredit Alpha Mira",-0.012562
2015-02-25,"Nykredit Invest Engros DK Fokusaktier KL",0.00652357
2015-02-25,"Nykredit Invest Ansvarlige Kreditobl.",0.00585907
2015-02-25,"Wealth Invest HP Invest Korte Danske Obl",-0.00253587
2015-02-25,"iShares Gold Producers ETF USD Acc",0.00097371
2015-02-25,"Nordea Invest Danske Aktier Fokus KL 2",0.0376997
2015-02-25,"Nordea Invest Korte Obli Lagerbe KL 2",-0.00154879
2015-02-25,"Nordea Invest Euro High Yield Bonds KL 2",0.00187745
2015-03-04,"BankInvest Korte Danske Obligationer W",-0.000109242
2015-03-04,"BankInvest Korte Danske Obligationer A",-0.000109242
2015-03-04,"BGF Swiss Small & MidCap Opps D2",0.022139
2015-03-04,"BGF World Gold A2 HKD Hedged",-0.00638023
2015-03-04,"BGF World Gold A2",-0.00815878
2015-03-04,"BGF World Gold X2",-0.0073736
2015-03-04,"BGF World Gold D4",-0.0103229
2015-03-04,"BGF World Gold I2",-0.00799462
2015-03-04,"BGF World Gold D2 SGD Hedged",-0.0186874
2015-03-04,"BGF Swiss Small & MidCap Opps A2",0.0219937
2015-03-04,"BGF World Gold D2",-0.00784618
2015-03-04,"BGF World Gold A4",-0.00815878
2015-03-04,"BSF European Unconstrained Eq I2 PF EUR",0.00328959
2015-03-04,"Danske Invest Alm Bol ML Obl Kl DKK W d",-9.77899e-05
2015-03-04,"Danske Invest Danm In x OMXC20 DKK Wd",0.0100216
2015-03-04,"Danske Inv Euro IG CB Rst DKK Wd",-0.000426602
